year,UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
2023,201645, 2,R,191,R,1,R,190,R,165,R,0,R,165,R,339,R,1,R,338,R,300,R,0,R,300,R,777,R,2,R,775,R,668,R,0,R,668,R,1307,R,4,R,1303,R,1133,R,0,R,1133
2023,204796, 1,R,1256,R,0,R,1256,R,1019,R,0,R,1019,R,1141,R,2,R,1139,R,966,R,0,R,966,R,4805,R,3,R,4802,R,4329,R,0,R,4329,R,7202,R,5,R,7197,R,6314,R,0,R,6314
2023,204796, 2,R,1256,R,0,R,1256,R,1019,R,0,R,1019,R,1141,R,2,R,1139,R,966,R,0,R,966,R,4805,R,3,R,4802,R,4329,R,0,R,4329,R,7202,R,5,R,7197,R,6314,R,0,R,6314
2023,211440, 1,R,247,R,0,R,247,R,219,R,0,R,219,R,341,R,0,R,341,R,321,R,0,R,321,R,1088,R,5,R,1083,R,1006,R,0,R,1006,R,1676,R,5,R,1671,R,1546,R,0,R,1546
2023,211440, 2,R,247,R,0,R,247,R,219,R,0,R,219,R,341,R,0,R,341,R,321,R,0,R,321,R,1088,R,5,R,1083,R,1006,R,0,R,1006,R,1676,R,5,R,1671,R,1546,R,0,R,1546
2023,212054, 1,R,853,R,0,R,853,R,642,R,0,R,642,R,981,R,0,R,981,R,725,R,0,R,725,R,1431,R,0,R,1431,R,1151,R,0,R,1151,R,3265,R,0,R,3265,R,2518,R,0,R,2518
2023,212054, 2,R,853,Z,0,R,853,R,642,R,0,R,642,R,981,Z,0,R,981,R,725,R,0,R,725,R,1431,Z,0,R,1431,R,1151,R,0,R,1151,R,3265,R,0,R,3265,R,2518,R,0,R,2518
2023,213543, 1,R,198,R,0,R,198,R,165,R,0,R,165,R,265,R,0,R,265,R,239,R,0,R,239,R,771,R,1,R,770,R,696,R,0,R,696,R,1234,R,1,R,1233,R,1100,R,0,R,1100
2023,213543, 2,R,198,R,0,R,198,R,165,R,0,R,165,R,265,R,0,R,265,R,239,R,0,R,239,R,771,R,1,R,770,R,696,R,0,R,696,R,1234,R,1,R,1233,R,1100,R,0,R,1100
2023,214777, 1,R,991,R,2,R,989,R,776,R,1,R,777,R,2135,R,0,R,2135,R,1850,R,3,R,1853,R,4706,R,2,R,4704,R,4076,R,1,R,4077,R,7832,R,4,R,7828,R,6702,R,5,R,6707
2023,214777, 2,R,991,R,2,R,989,R,776,R,1,R,777,R,2135,R,0,R,2135,R,1850,R,3,R,1853,R,4706,R,2,R,4704,R,4076,R,1,R,4077,R,7832,R,4,R,7828,R,6702,R,5,R,6707
2023,215062, 1,R,317,R,0,R,317,R,301,R,0,R,301,R,113,R,0,R,113,R,108,R,0,R,108,R,1984,R,2,R,1982,R,1926,R,0,R,1926,R,2414,R,2,R,2412,R,2335,R,0,R,2335
2023,215062, 2,R,317,R,0,R,317,R,301,R,0,R,301,R,113,R,0,R,113,R,108,R,0,R,108,R,1984,R,2,R,1982,R,1926,R,0,R,1926,R,2414,R,2,R,2412,R,2335,R,0,R,2335
2023,215293, 1,R,595,R,2,R,593,R,455,R,0,R,455,R,1151,R,2,R,1149,R,960,R,0,R,960,R,2266,R,4,R,2262,R,1962,R,0,R,1962,R,4012,R,8,R,4004,R,3377,R,0,R,3377
2023,215293, 2,R,595,R,2,R,593,R,455,R,0,R,455,R,1151,R,2,R,1149,R,960,R,0,R,960,R,2266,R,4,R,2262,R,1962,R,0,R,1962,R,4012,R,8,R,4004,R,3377,R,0,R,3377
2023,216597, 1,R,203,R,0,R,203,R,182,R,0,R,182,R,465,R,0,R,465,R,431,R,0,R,431,R,1045,R,0,R,1045,R,970,R,0,R,970,R,1713,R,0,R,1713,R,1583,R,0,R,1583
2023,216597, 2,R,203,Z,0,R,203,R,182,R,0,R,182,R,465,Z,0,R,465,R,431,R,0,R,431,R,1045,Z,0,R,1045,R,970,R,0,R,970,R,1713,R,0,R,1713,R,1583,R,0,R,1583
2023,217156, 1,R,231,R,0,R,231,R,215,R,0,R,215,R,296,R,0,R,296,R,282,R,0,R,282,R,1106,R,4,R,1102,R,1066,R,0,R,1066,R,1633,R,4,R,1629,R,1563,R,0,R,1563
2023,217156, 2,R,231,R,0,R,231,R,215,R,0,R,215,R,296,R,0,R,296,R,282,R,0,R,282,R,1106,R,4,R,1102,R,1066,R,0,R,1066,R,1633,R,4,R,1629,R,1563,R,0,R,1563
2023,217882, 1,R,552,R,0,R,552,R,431,R,0,R,431,R,1020,R,1,R,1019,R,877,R,0,R,877,R,2074,R,1,R,2073,R,1895,R,0,R,1895,R,3646,R,2,R,3644,R,3203,R,0,R,3203
2023,217882, 2,R,552,R,0,R,552,R,431,R,0,R,431,R,1020,R,1,R,1019,R,877,R,0,R,877,R,2074,R,1,R,2073,R,1895,R,0,R,1895,R,3646,R,2,R,3644,R,3203,R,0,R,3203
2023,217925, 1,R,49,R,0,R,49,R,30,R,0,R,30,R,20,R,0,R,20,R,14,R,0,R,14,R,18,R,0,R,18,R,12,R,1,R,13,R,87,R,0,R,87,R,56,R,1,R,57
2023,217925, 2,R,47,Z,0,R,47,R,30,R,0,R,30,R,20,Z,0,R,20,R,14,R,0,R,14,R,17,Z,0,R,17,R,12,R,0,R,12,R,84,R,0,R,84,R,56,R,0,R,56
2023,217925, 3,R,2,Z,0,R,2,Z,0,R,0,R,0,R,0,Z,0,R,0,Z,0,R,0,R,0,R,1,Z,0,R,1,Z,0,R,1,R,1,R,3,R,0,R,3,R,0,R,1,R,1
2023,221999, 1,R,247,R,1,R,246,R,217,R,0,R,217,R,36,R,1,R,35,R,30,R,0,R,30,R,1323,R,4,R,1319,R,1236,R,0,R,1236,R,1606,R,6,R,1600,R,1483,R,0,R,1483
